ax,ay,az,gx,gy,gz
1134,-2407,-604,1710,-195,-102
966,-2334,-621,1724,-74,-159
869,-2270,-652,1746,-22,-235
884,-2160,-586,1809,-31,-301
898,-2037,-472,1843,-13,-331
899,-1940,-386,1839,28,-355
917,-1872,-330,1830,-15,-337
962,-1736,-200,1822,-100,-277
934,-1588,-64,1776,-150,-205
823,-1481,25,1676,-156,-166
722,-1432,57,1575,-177,-174
691,-1358,108,1505,-257,-206
765,-1260,185,1423,-350,-235
834,-1221,136,1299,-404,-230
967,-1250,49,1214,-374,-266
1173,-1238,13,1208,-267,-331
1233,-1259,-62,1247,-85,-390
1175,-1216,-59,1349,58,-432
1118,-1087,75,1450,119,-448
1170,-923,319,1457,102,-409
1189,-803,523,1338,124,-328
1033,-798,531,1129,160,-229
962,-832,494,937,144,-185
1035,-857,483,809,62,-176
1158,-853,505,675,-1,-129
1220,-849,475,515,9,-62
1128,-906,431,382,0,-11
985,-968,349,284,102,-27
929,-966,325,243,175,-70
882,-898,387,202,116,-31
775,-852,458,118,42,42
631,-843,463,22,-21,82
545,-806,524,-47,-94,75
501,-753,604,-158,-131,55
443,-744,604,-323,-147,37
344,-778,586,-475,-188,25
243,-827,519,-632,-224,4
171,-906,444,-757,-275,-27
29,-1015,337,-859,-354,-53
-217,-1149,175,-933,-472,-66
-408,-1250,70,-945,-663,-95
-402,-1275,91,-936,-817,-197
-353,-1313,78,-975,-899,-341
-300,-1383,-44,-1021,-932,-507
-116,-1483,-238,-1042,-972,-680
220,-1552,-376,-1027,-1046,-782
535,-1615,-473,-982,-1115,-787
750,-1644,-508,-911,-1178,-735
823,-1647,-465,-841,-1260,-647
863,-1689,-419,-818,-1335,-574
968,-1730,-389,-847,-1378,-530
1106,-1806,-332,-867,-1423,-515
1249,-1865,-394,-918,-1382,-525
1348,-1941,-570,-935,-1388,-503
1410,-1981,-676,-880,-1437,-433
1406,-2011,-733,-825,-1431,-345
1357,-2082,-726,-765,-1416,-262
1350,-2127,-672,-693,-1380,-230
1510,-2139,-611,-638,-1353,-245
1833,-2134,-519,-628,-1315,-255
2098,-2202,-527,-692,-1218,-207
2239,-2295,-544,-710,-1123,-145
2233,-2357,-565,-671,-1050,-70
2078,-2351,-554,-623,-1091,53
1867,-2338,-534,-582,-1174,187
1706,-2382,-616,-547,-1235,272
1520,-2386,-668,-455,-1274,305
1364,-2322,-656,-348,-1180,214
1436,-2234,-621,-283,-988,7
1858,-2151,-528,-275,-673,-238
2161,-2146,-615,-331,-380,-338
2229,-2194,-825,-337,-234,-288
2293,-2202,-924,-268,-213,-121
2213,-2166,-893,-62,-204,71
2283,-1976,-596,133,-111,68
2592,-1851,-406,80,44,122
2639,-1904,-425,-38,140,331
2479,-1943,-487,-71,164,497
2381,-1901,-506,-74,193,529
2273,-1863,-579,-104,345,528
2131,-1857,-694,-143,583,504
2095,-1843,-774,-152,698,531
2082,-1774,-724,-95,787,569
2119,-1652,-610,-37,957,526
2193,-1500,-467,-10,1078,520
2205,-1341,-312,-44,1195,602
2114,-1234,-240,-134,1285,730
1949,-1127,-174,-207,1315,845
1761,-1045,-150,-302,1470,865
1657,-1008,-153,-407,1644,830
1582,-1027,-188,-519,1706,844
1518,-1091,-293,-626,1609,964
1370,-1207,-470,-716,1440,1156
1263,-1269,-551,-735,1317,1282
1085,-1323,-580,-735,1355,1279
882,-1410,-694,-768,1504,1162
914,-1475,-769,-788,1624,996
1053,-1528,-812,-823,1688,909
949,-1621,-933,-854,1672,954
772,-1653,-987,-820,1570,1006
612,-1702,-1009,-765,1519,1019
446,-1761,-1029,-726,1504,1042
273,-1798,-1005,-699,1455,1068
170,-1810,-935,-682,1340,1073
108,-1823,-928,-682,1213,1032
71,-1856,-961,-682,1105,966
39,-1891,-1014,-676,1039,894
40,-1943,-1034,-646,1016,776
-37,-1961,-1044,-569,1067,690
-225,-2030,-1109,-557,1039,679
-237,-2124,-1192,-541,913,680
-244,-2147,-1140,-433,688,668
-326,-2138,-1099,-373,503,624
-412,-2193,-1141,-389,447,546
